match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,0.1,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,0.2,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,0.3,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,2,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,0.4,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,0.5,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,0.6,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,1.1,England,Australia,MP Vaughan,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,1.2,England,Australia,MP Vaughan,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,1.3,England,Australia,MP Vaughan,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,1.4,England,Australia,MP Vaughan,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,1.5,England,Australia,MP Vaughan,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,1.6,England,Australia,MP Vaughan,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,2.1,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,2.2,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,2.3,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,2.4,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,2,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,2.5,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,2.6,England,Australia,ME Trescothick,MP Vaughan,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,3.1,England,Australia,MP Vaughan,ME Trescothick,B Lee,0,0,,,,,,caught,MP Vaughan,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,3.2,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,3.3,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,3.4,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,3.5,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,3.6,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,4.1,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,4.2,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,4.3,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,4.4,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,4.5,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,4.6,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,5.1,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,5.2,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,5.3,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,5.4,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,5.5,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,5.6,England,Australia,MA Butcher,ME Trescothick,B Lee,0,1,,1,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,5.7,England,Australia,MA Butcher,ME Trescothick,B Lee,3,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,6.1,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,6.2,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,6.3,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,6.4,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,6.5,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,2,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,6.6,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,7.1,England,Australia,ME Trescothick,MA Butcher,B Lee,4,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,7.2,England,Australia,ME Trescothick,MA Butcher,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,7.3,England,Australia,ME Trescothick,MA Butcher,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,7.4,England,Australia,ME Trescothick,MA Butcher,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,7.5,England,Australia,ME Trescothick,MA Butcher,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,7.6,England,Australia,ME Trescothick,MA Butcher,B Lee,1,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,8.1,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,1,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,8.2,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,8.3,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,8.4,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,8.5,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,2,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,8.6,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,9.1,England,Australia,ME Trescothick,MA Butcher,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,9.2,England,Australia,ME Trescothick,MA Butcher,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,9.3,England,Australia,ME Trescothick,MA Butcher,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,9.4,England,Australia,ME Trescothick,MA Butcher,B Lee,3,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,9.5,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,9.6,England,Australia,MA Butcher,ME Trescothick,B Lee,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,10.1,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,10.2,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,10.3,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,4,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,10.4,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,10.5,England,Australia,ME Trescothick,MA Butcher,JN Gillespie,1,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,10.6,England,Australia,MA Butcher,ME Trescothick,JN Gillespie,0,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,11.1,England,Australia,ME Trescothick,MA Butcher,AJ Bichel,1,0,,,,,,,,,
64013,2002/03,2003-01-02,Sydney Cricket Ground,1,11.2,England,Australia,MA Butcher,ME Trescothick,AJ Bichel,0,0,,,,,,,,,
