match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1455611,2025/26,2025-11-21,Perth Stadium,1,0.1,England,Australia,Z Crawley,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,0.2,England,Australia,Z Crawley,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,0.3,England,Australia,Z Crawley,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,0.4,England,Australia,Z Crawley,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,0.5,England,Australia,Z Crawley,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,0.6,England,Australia,Z Crawley,BM Duckett,MA Starc,0,0,,,,,,caught,Z Crawley,,
1455611,2025/26,2025-11-21,Perth Stadium,1,1.1,England,Australia,BM Duckett,OJ Pope,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,1.2,England,Australia,BM Duckett,OJ Pope,SM Boland,1,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,1.3,England,Australia,OJ Pope,BM Duckett,SM Boland,3,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,1.4,England,Australia,BM Duckett,OJ Pope,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,1.5,England,Australia,BM Duckett,OJ Pope,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,1.6,England,Australia,BM Duckett,OJ Pope,SM Boland,2,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,2.1,England,Australia,OJ Pope,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,2.2,England,Australia,OJ Pope,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,2.3,England,Australia,OJ Pope,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,2.4,England,Australia,OJ Pope,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,2.5,England,Australia,OJ Pope,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,2.6,England,Australia,OJ Pope,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,3.1,England,Australia,BM Duckett,OJ Pope,SM Boland,4,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,3.2,England,Australia,BM Duckett,OJ Pope,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,3.3,England,Australia,BM Duckett,OJ Pope,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,3.4,England,Australia,BM Duckett,OJ Pope,SM Boland,2,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,3.5,England,Australia,BM Duckett,OJ Pope,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,3.6,England,Australia,BM Duckett,OJ Pope,SM Boland,4,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,4.1,England,Australia,OJ Pope,BM Duckett,MA Starc,3,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,4.2,England,Australia,BM Duckett,OJ Pope,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,4.3,England,Australia,BM Duckett,OJ Pope,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,4.4,England,Australia,BM Duckett,OJ Pope,MA Starc,4,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,4.5,England,Australia,BM Duckett,OJ Pope,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,4.6,England,Australia,BM Duckett,OJ Pope,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,5.1,England,Australia,OJ Pope,BM Duckett,SM Boland,2,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,5.2,England,Australia,OJ Pope,BM Duckett,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,5.3,England,Australia,OJ Pope,BM Duckett,SM Boland,1,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,5.4,England,Australia,BM Duckett,OJ Pope,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,5.5,England,Australia,BM Duckett,OJ Pope,SM Boland,4,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,5.6,England,Australia,BM Duckett,OJ Pope,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,6.1,England,Australia,OJ Pope,BM Duckett,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,6.2,England,Australia,OJ Pope,BM Duckett,MA Starc,2,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,6.3,England,Australia,OJ Pope,BM Duckett,MA Starc,1,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,6.4,England,Australia,BM Duckett,OJ Pope,MA Starc,0,0,,,,,,lbw,BM Duckett,,
1455611,2025/26,2025-11-21,Perth Stadium,1,6.5,England,Australia,JE Root,OJ Pope,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,6.6,England,Australia,JE Root,OJ Pope,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,7.1,England,Australia,OJ Pope,JE Root,SM Boland,2,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,7.2,England,Australia,OJ Pope,JE Root,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,7.3,England,Australia,OJ Pope,JE Root,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,7.4,England,Australia,OJ Pope,JE Root,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,7.5,England,Australia,OJ Pope,JE Root,SM Boland,4,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,7.6,England,Australia,OJ Pope,JE Root,SM Boland,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,8.1,England,Australia,JE Root,OJ Pope,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,8.2,England,Australia,JE Root,OJ Pope,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,8.3,England,Australia,JE Root,OJ Pope,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,8.4,England,Australia,JE Root,OJ Pope,MA Starc,0,0,,,,,,,,,
1455611,2025/26,2025-11-21,Perth Stadium,1,8.5,England,Australia,JE Root,OJ Pope,MA Starc,0,0,,,,,,caught,JE Root,,
